longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,184100.0,INLAND
-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,108300.0,<1H OCEAN
-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,4.5156,94200.0,INLAND
-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,355100.0,<1H OCEAN
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,96200.0,INLAND
-117.25,32.73,37.0,2224.0,331.0,821.0,341.0,6.3331,472800.0,NEAR OCEAN
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,416700.0,NEAR OCEAN
-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,248100.0,<1H OCEAN
-118.19,33.79,29.0,3497.0,1096.0,2994.0,919.0,1.8109,141700.0,NEAR OCEAN
-118.26,33.94,45.0,1080.0,218.0,850.0,237.0,2.25,126600.0,<1H OCEAN
-117.64,33.88,13.0,8010.0,1366.0,3920.0,1309.0,5.536,221400.0,<1H OCEAN
-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,341300.0,NEAR OCEAN
-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,155500.0,<1H OCEAN
-116.47,33.84,3.0,9169.0,1512.0,3838.0,1270.0,4.3111,295200.0,INLAND
-118.47,34.19,41.0,1104.0,196.0,495.0,196.0,5.0929,294200.0,<1H OCEAN
-119.84,34.44,28.0,977.0,162.0,537.0,159.0,4.2404,282500.0,NEAR OCEAN
-120.44,34.65,30.0,2265.0,512.0,1402.0,471.0,1.975,122700.0,NEAR OCEAN
-118.1,33.9,37.0,796.0,175.0,740.0,183.0,3.6,158200.0,<1H OCEAN
-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,102900.0,<1H OCEAN
-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,156900.0,NEAR OCEAN
-122.33,38.33,15.0,3193.0,468.0,1303.0,426.0,5.3017,224100.0,NEAR BAY
-118.37,34.04,43.0,1465.0,278.0,727.0,290.0,4.0781,188400.0,<1H OCEAN
-121.88,37.39,13.0,3334.0,565.0,2240.0,561.0,7.105,335600.0,<1H OCEAN
-121.22,37.72,34.0,2123.0,387.0,1310.0,368.0,2.6368,120000.0,INLAND
-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,290500.0,INLAND
-122.96,38.42,50.0,2530.0,524.0,940.0,361.0,2.9375,237300.0,<1H OCEAN
-121.84,37.32,14.0,5762.0,1538.0,3979.0,1389.0,3.6953,185800.0,<1H OCEAN
-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85,54800.0,INLAND
-117.13,32.91,16.0,2715.0,581.0,1619.0,584.0,4.0,147100.0,<1H OCEAN
-118.99,35.4,43.0,2225.0,392.0,890.0,374.0,4.0208,109000.0,INLAND
-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,277400.0,<1H OCEAN
-121.95,36.61,31.0,1736.0,250.0,497.0,170.0,6.3835,496400.0,NEAR OCEAN
-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678,500001.0,NEAR OCEAN
-122.3,37.52,38.0,2769.0,387.0,994.0,395.0,5.5902,422400.0,NEAR OCEAN
-122.34,37.93,30.0,2515.0,481.0,1327.0,428.0,2.1287,122400.0,NEAR BAY
-117.33,34.03,18.0,2342.0,402.0,1264.0,382.0,4.7986,134600.0,INLAND
-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083,295600.0,NEAR OCEAN
-121.03,37.69,5.0,4034.0,771.0,1967.0,742.0,3.8065,124800.0,INLAND
-118.28,33.74,16.0,855.0,271.0,486.0,250.0,0.7591,187500.0,NEAR OCEAN
-118.1,33.82,36.0,1930.0,354.0,915.0,328.0,5.2713,213300.0,<1H OCEAN
-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,500001.0,INLAND
-118.2,34.2,44.0,2890.0,438.0,1219.0,429.0,6.987,500001.0,<1H OCEAN
-121.84,36.61,26.0,2902.0,761.0,2258.0,719.0,2.5663,182200.0,<1H OCEAN
-119.52,34.4,20.0,1834.0,477.0,1305.0,417.0,3.2125,346000.0,NEAR OCEAN
-117.98,34.0,22.0,3632.0,538.0,1968.0,566.0,6.019,239400.0,<1H OCEAN
-118.42,37.36,18.0,2281.0,520.0,1425.0,465.0,1.7388,116700.0,INLAND
-115.54,32.98,27.0,1513.0,395.0,1121.0,381.0,1.9464,69400.0,INLAND
-122.36,37.95,40.0,408.0,102.0,302.0,81.0,1.8333,104200.0,NEAR BAY
-117.29,32.92,25.0,2355.0,381.0,823.0,358.0,6.8322,439900.0,NEAR OCEAN
-116.25,33.75,33.0,278.0,91.0,375.0,81.0,2.025,95800.0,INLAND
-117.34,33.98,10.0,17286.0,4952.0,9851.0,4616.0,1.7579,173200.0,INLAND
-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,4.5714,86300.0,INLAND
-120.1,39.33,9.0,2738.0,510.0,1193.0,412.0,4.3958,180400.0,INLAND
-122.04,37.96,16.0,2913.0,723.0,1705.0,693.0,2.9097,179300.0,NEAR BAY
-117.91,33.65,19.0,1589.0,421.0,1118.0,394.0,4.1029,230400.0,<1H OCEAN
-118.99,34.23,9.0,10618.0,1617.0,4830.0,1606.0,6.6246,339700.0,<1H OCEAN
-119.27,34.29,32.0,2274.0,406.0,982.0,393.0,5.3254,409800.0,NEAR OCEAN
-118.32,34.03,50.0,1845.0,349.0,1109.0,335.0,2.8971,132200.0,<1H OCEAN
-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,402200.0,<1H OCEAN
-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769,331200.0,<1H OCEAN
-118.31,33.98,52.0,1837.0,426.0,1062.0,343.0,2.0,100000.0,<1H OCEAN
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,2.9,211300.0,NEAR BAY
-118.65,34.18,26.0,4607.0,656.0,1769.0,643.0,7.4918,333700.0,<1H OCEAN
-118.39,34.01,25.0,1101.0,285.0,543.0,294.0,2.3571,184400.0,<1H OCEAN
-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,331900.0,<1H OCEAN
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787,500001.0,NEAR OCEAN
-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188,372000.0,<1H OCEAN
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399,500001.0,NEAR BAY
-119.77,36.79,34.0,2679.0,460.0,1141.0,470.0,3.2642,87600.0,INLAND
-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,88800.0,INLAND
-118.14,34.03,44.0,2003.0,390.0,1291.0,392.0,4.0625,210200.0,<1H OCEAN
-119.45,36.35,22.0,1824.0,333.0,1076.0,282.0,2.3365,58700.0,INLAND
-118.46,34.0,36.0,1392.0,260.0,679.0,247.0,4.7344,324000.0,<1H OCEAN
-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3.5978,101600.0,INLAND
-117.25,32.78,21.0,1479.0,484.0,658.0,384.0,2.45,132800.0,NEAR OCEAN
-121.29,38.14,34.0,1500.0,337.0,674.0,282.0,2.515,101600.0,INLAND
-118.84,34.16,18.0,6075.0,1056.0,2571.0,1018.0,5.22,500001.0,<1H OCEAN
-120.47,37.29,16.0,749.0,222.0,1277.0,224.0,1.2054,63300.0,INLAND
-122.8,38.37,26.0,1634.0,315.0,909.0,317.0,4.1731,269800.0,<1H OCEAN
-117.08,32.62,28.0,2468.0,506.0,1353.0,522.0,3.0771,136700.0,NEAR OCEAN
-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,3.6823,223100.0,NEAR OCEAN
-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591,158000.0,<1H OCEAN
-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,166000.0,NEAR BAY
-121.25,38.14,16.0,1174.0,242.0,464.0,261.0,2.3,118200.0,INLAND
-121.26,37.88,42.0,465.0,93.0,256.0,93.0,3.1719,153200.0,INLAND
-122.28,40.5,21.0,2405.0,476.0,1197.0,412.0,2.6488,66000.0,INLAND
-117.98,33.84,31.0,1252.0,225.0,714.0,226.0,4.6042,187500.0,<1H OCEAN
-122.09,37.37,34.0,2165.0,355.0,776.0,339.0,5.2971,339400.0,NEAR BAY
-118.08,33.93,34.0,1558.0,375.0,1179.0,337.0,3.2188,154000.0,<1H OCEAN
-121.84,37.25,25.0,5939.0,989.0,3275.0,954.0,5.6488,253800.0,<1H OCEAN
-115.56,32.78,29.0,1568.0,283.0,848.0,245.0,3.1597,74000.0,INLAND
-117.37,33.7,8.0,4345.0,865.0,2425.0,785.0,3.2481,113400.0,<1H OCEAN
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,496400.0,NEAR OCEAN
-118.58,34.2,37.0,1389.0,252.0,826.0,249.0,5.015,213200.0,<1H OCEAN
-119.22,34.26,16.0,2596.0,625.0,1403.0,562.0,3.4018,189300.0,NEAR OCEAN
-122.09,37.39,34.0,1508.0,483.0,774.0,443.0,2.7279,154000.0,NEAR BAY
-118.37,34.05,48.0,1266.0,234.0,539.0,222.0,4.005,444300.0,<1H OCEAN
-119.24,36.33,9.0,3289.0,621.0,1866.0,631.0,3.1599,89200.0,INLAND
-117.68,34.15,4.0,4082.0,578.0,1996.0,580.0,6.7813,329500.0,INLAND
-117.78,34.11,23.0,7079.0,1381.0,3205.0,1327.0,3.0735,180500.0,INLAND
-119.65,36.34,46.0,1730.0,337.0,752.0,323.0,1.8529,62800.0,INLAND
-118.15,34.07,40.0,1072.0,204.0,940.0,200.0,3.125,186600.0,<1H OCEAN
-121.75,36.91,52.0,1211.0,447.0,1102.0,392.0,1.6875,121400.0,<1H OCEAN
-121.65,36.77,15.0,2191.0,358.0,1150.0,330.0,4.7969,231900.0,<1H OCEAN
-117.75,33.61,17.0,2499.0,566.0,781.0,522.0,3.1779,110000.0,<1H OCEAN
-117.41,33.94,22.0,4179.0,1081.0,2096.0,1013.0,2.4435,114700.0,INLAND
-117.88,33.85,25.0,1234.0,351.0,507.0,285.0,2.3173,67500.0,<1H OCEAN
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,244800.0,<1H OCEAN
-119.18,35.5,36.0,1253.0,259.0,932.0,249.0,2.1635,63400.0,INLAND
-118.08,34.1,36.0,2679.0,548.0,1605.0,533.0,3.5313,364900.0,<1H OCEAN
-118.15,34.2,37.0,1997.0,361.0,1037.0,363.0,3.7932,237000.0,INLAND
-122.49,37.78,46.0,3304.0,792.0,1783.0,777.0,3.6148,376800.0,NEAR BAY
-119.79,36.32,19.0,3252.0,614.0,1971.0,607.0,3.0667,89200.0,INLAND
-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357,102500.0,INLAND
-122.29,37.81,50.0,760.0,190.0,377.0,122.0,0.9011,75000.0,NEAR BAY
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,150000.0,<1H OCEAN
-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,188400.0,<1H OCEAN
-117.96,33.83,29.0,1194.0,176.0,474.0,170.0,6.1001,230800.0,<1H OCEAN
-119.2,34.27,8.0,4942.0,1173.0,3012.0,1033.0,3.445,198700.0,NEAR OCEAN
-118.27,33.98,39.0,2062.0,588.0,1933.0,570.0,1.3801,99200.0,<1H OCEAN
-119.17,34.26,10.0,3654.0,541.0,1638.0,551.0,6.1885,234800.0,NEAR OCEAN
-118.5,34.52,3.0,6577.0,1056.0,3032.0,1004.0,5.9263,343100.0,INLAND
-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,129800.0,INLAND
-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,289600.0,<1H OCEAN
-121.82,37.37,42.0,2913.0,577.0,1873.0,580.0,3.7214,170900.0,<1H OCEAN
-117.71,33.54,15.0,2460.0,368.0,962.0,320.0,7.3878,311500.0,<1H OCEAN
-122.48,38.54,37.0,1898.0,359.0,973.0,340.0,4.2096,287500.0,INLAND
-117.94,34.09,21.0,2707.0,675.0,1742.0,626.0,2.1062,167300.0,<1H OCEAN
-117.15,32.74,26.0,3149.0,832.0,1320.0,808.0,3.0259,214800.0,NEAR OCEAN
-118.25,34.02,32.0,1375.0,448.0,1698.0,432.0,1.6302,108200.0,<1H OCEAN
-117.38,34.11,36.0,1497.0,264.0,894.0,275.0,3.3066,107100.0,INLAND
-117.38,34.13,23.0,1326.0,300.0,722.0,263.0,2.1856,67300.0,INLAND
-121.8,38.68,11.0,3851.0,892.0,1847.0,747.0,3.4331,172000.0,INLAND
-122.06,37.34,20.0,3435.0,593.0,1293.0,553.0,6.7578,381900.0,<1H OCEAN
-117.43,33.93,36.0,2386.0,396.0,1176.0,374.0,4.5122,171300.0,INLAND
-117.06,33.13,12.0,8742.0,2114.0,4854.0,1957.0,2.8015,135300.0,<1H OCEAN
-118.52,34.32,18.0,7498.0,976.0,3189.0,955.0,8.1248,361600.0,<1H OCEAN
-117.91,33.94,15.0,5799.0,842.0,2314.0,787.0,6.3433,290900.0,<1H OCEAN
-118.32,34.14,23.0,4574.0,1423.0,1624.0,995.0,4.0965,500001.0,<1H OCEAN
-118.49,34.13,24.0,4394.0,,1443.0,528.0,11.2979,500001.0,<1H OCEAN
-121.94,37.25,16.0,3942.0,749.0,1894.0,737.0,5.2894,269100.0,<1H OCEAN
-121.44,38.63,38.0,1673.0,399.0,1116.0,382.0,1.3302,55500.0,INLAND
-118.74,34.26,22.0,4337.0,673.0,2347.0,636.0,5.4091,235300.0,<1H OCEAN
-119.38,36.53,38.0,1281.0,,1423.0,293.0,1.9602,43900.0,INLAND
-117.95,33.93,37.0,2633.0,630.0,1904.0,630.0,2.6123,160300.0,<1H OCEAN
-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,69000.0,INLAND
-121.1,39.08,13.0,1110.0,216.0,602.0,209.0,2.5887,137500.0,INLAND
-118.04,34.15,34.0,1523.0,311.0,676.0,295.0,3.3621,272400.0,INLAND
-118.26,33.77,36.0,886.0,253.0,809.0,219.0,2.4545,137500.0,NEAR OCEAN
-117.14,32.71,52.0,500.0,,480.0,108.0,1.8696,72000.0,NEAR OCEAN
-119.25,34.27,46.0,679.0,159.0,382.0,143.0,3.5,219200.0,NEAR OCEAN
-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,333500.0,<1H OCEAN
-118.11,34.0,24.0,2403.0,590.0,2103.0,547.0,2.7292,163700.0,<1H OCEAN
-121.38,38.64,19.0,4563.0,1069.0,2256.0,926.0,2.1472,133100.0,INLAND
-118.02,34.08,29.0,2741.0,667.0,2449.0,677.0,3.6944,166300.0,INLAND
-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831,185700.0,<1H OCEAN
-121.75,36.91,32.0,1461.0,422.0,1494.0,416.0,2.8056,129000.0,<1H OCEAN
-118.16,33.78,15.0,4798.0,1374.0,3087.0,1212.0,2.127,138100.0,NEAR OCEAN
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,53400.0,INLAND
-119.46,36.61,13.0,1348.0,258.0,719.0,246.0,3.625,70100.0,INLAND
-118.5,34.19,35.0,2720.0,490.0,1158.0,445.0,5.0796,224700.0,<1H OCEAN
-118.34,33.95,25.0,3762.0,1281.0,4015.0,1178.0,2.1587,137500.0,<1H OCEAN
-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3.1591,121300.0,INLAND
-117.12,32.7,14.0,819.0,237.0,827.0,237.0,1.3194,65700.0,NEAR OCEAN
-121.97,37.36,36.0,765.0,134.0,306.0,136.0,4.575,422400.0,<1H OCEAN
-122.82,38.53,27.0,1823.0,360.0,907.0,317.0,3.276,209500.0,<1H OCEAN
-119.06,36.1,21.0,1344.0,249.0,868.0,221.0,2.5893,71300.0,INLAND
-117.98,33.85,23.0,2089.0,377.0,1085.0,362.0,4.765,193500.0,<1H OCEAN
-121.43,37.75,30.0,1912.0,451.0,1065.0,388.0,2.1424,55700.0,INLAND
-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,73200.0,INLAND
-121.55,39.51,48.0,827.0,198.0,396.0,161.0,0.8024,75000.0,INLAND
-118.17,33.77,45.0,2151.0,643.0,1047.0,579.0,3.1149,406900.0,NEAR OCEAN
-117.14,32.76,32.0,2587.0,681.0,1246.0,650.0,2.1727,127100.0,NEAR OCEAN
-118.13,34.07,32.0,1880.0,428.0,1404.0,424.0,3.085,212500.0,<1H OCEAN
-117.9,33.65,30.0,1634.0,373.0,771.0,364.0,3.4125,272300.0,<1H OCEAN
-118.25,33.86,26.0,3022.0,476.0,1852.0,452.0,6.0531,258600.0,<1H OCEAN
-119.05,34.21,27.0,4357.0,926.0,2110.0,876.0,3.0119,183700.0,<1H OCEAN
-121.89,37.66,3.0,1565.0,464.0,769.0,461.0,2.1187,122200.0,INLAND
-118.4,34.05,34.0,2113.0,459.0,859.0,432.0,3.6953,500001.0,<1H OCEAN
-118.4,33.99,39.0,1613.0,380.0,1113.0,356.0,2.825,321400.0,<1H OCEAN
-118.23,33.98,30.0,2562.0,959.0,3909.0,955.0,1.9929,133400.0,<1H OCEAN
-118.25,33.95,48.0,1766.0,424.0,1655.0,420.0,0.9751,94200.0,<1H OCEAN
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,105500.0,NEAR BAY
-121.45,38.48,28.0,2780.0,510.0,1638.0,533.0,2.9571,94300.0,INLAND
-121.36,38.64,24.0,6540.0,1008.0,2667.0,1031.0,5.5632,258700.0,INLAND
-118.21,34.06,30.0,511.0,153.0,1152.0,149.0,2.3611,165000.0,<1H OCEAN
-122.75,38.5,16.0,4196.0,638.0,1713.0,615.0,5.449,279200.0,<1H OCEAN
-122.27,37.51,36.0,1406.0,224.0,598.0,237.0,5.8964,367700.0,NEAR OCEAN
-122.12,37.68,40.0,1553.0,253.0,724.0,267.0,4.38,163500.0,NEAR BAY
-121.45,38.56,52.0,3420.0,555.0,1301.0,530.0,4.0417,181600.0,INLAND
-121.55,38.51,14.0,5490.0,851.0,2415.0,837.0,6.5253,216800.0,INLAND
-117.87,33.6,35.0,1598.0,398.0,782.0,411.0,5.1155,300000.0,<1H OCEAN
-118.05,33.72,17.0,1875.0,472.0,900.0,406.0,5.2589,231400.0,<1H OCEAN
-118.48,34.02,25.0,1583.0,460.0,983.0,422.0,2.7019,375000.0,<1H OCEAN
-119.67,36.8,9.0,3712.0,508.0,1632.0,474.0,6.011,154800.0,INLAND
-118.09,33.79,31.0,4231.0,617.0,1694.0,623.0,6.6312,227300.0,<1H OCEAN
-118.35,34.07,46.0,1651.0,410.0,512.0,397.0,4.0179,396000.0,<1H OCEAN
-118.2,34.05,40.0,1082.0,318.0,1085.0,273.0,1.7054,141700.0,<1H OCEAN
-121.01,37.69,20.0,3275.0,760.0,1538.0,705.0,2.48,201300.0,INLAND
-117.25,34.04,18.0,5761.0,1063.0,2763.0,1058.0,4.4472,138700.0,INLAND
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,126800.0,NEAR BAY
-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,500001.0,<1H OCEAN
-117.28,34.17,26.0,3728.0,888.0,1765.0,727.0,1.7456,122100.0,INLAND
-120.47,34.65,31.0,1438.0,320.0,816.0,270.0,2.4583,268300.0,NEAR OCEAN
-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,231700.0,<1H OCEAN
-122.26,38.29,10.0,969.0,160.0,482.0,180.0,6.5799,196600.0,NEAR BAY
-122.0,38.35,24.0,745.0,116.0,300.0,115.0,3.6176,112500.0,INLAND
-118.27,34.05,24.0,323.0,214.0,751.0,189.0,1.8304,333300.0,<1H OCEAN
-118.21,33.96,39.0,2265.0,628.0,2323.0,599.0,2.1522,160800.0,<1H OCEAN
-118.05,33.78,18.0,3414.0,434.0,1272.0,454.0,8.7015,386700.0,<1H OCEAN
-121.89,37.25,21.0,2080.0,352.0,1040.0,325.0,5.2887,234500.0,<1H OCEAN
-118.09,33.76,26.0,1625.0,440.0,533.0,414.0,1.808,54300.0,<1H OCEAN
-119.56,36.09,35.0,1648.0,285.0,792.0,265.0,3.2847,68800.0,INLAND
-118.13,33.79,20.0,6678.0,1797.0,3625.0,1599.0,3.7716,234800.0,NEAR OCEAN
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,454100.0,NEAR BAY
-122.26,37.82,31.0,4596.0,1331.0,2048.0,1180.0,2.8345,255000.0,NEAR BAY
-121.98,37.31,32.0,2248.0,460.0,1191.0,419.0,5.606,344700.0,<1H OCEAN
-117.34,34.13,29.0,1494.0,286.0,991.0,280.0,2.125,67300.0,INLAND
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,212800.0,<1H OCEAN
-117.82,33.78,28.0,4485.0,667.0,2048.0,685.0,5.4562,267200.0,<1H OCEAN
-122.57,40.61,27.0,1540.0,315.0,883.0,321.0,2.8036,82800.0,INLAND
-118.18,33.95,39.0,2121.0,579.0,1991.0,528.0,2.9094,164600.0,<1H OCEAN
-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,4.125,213000.0,INLAND
-117.35,34.15,32.0,2699.0,552.0,2086.0,551.0,2.2974,87600.0,INLAND
-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2.4211,177700.0,<1H OCEAN
-119.54,36.52,16.0,2703.0,415.0,1106.0,372.0,4.2045,93700.0,INLAND
-122.31,37.54,45.0,1222.0,220.0,492.0,205.0,5.539,423700.0,NEAR OCEAN
-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,400000.0,NEAR BAY
-118.33,34.01,47.0,1320.0,259.0,653.0,291.0,3.7727,181000.0,<1H OCEAN
-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,4.5224,226900.0,<1H OCEAN
-117.13,33.13,17.0,3164.0,652.0,1123.0,699.0,2.082,147700.0,<1H OCEAN
-118.25,34.13,52.0,322.0,88.0,229.0,89.0,2.125,198400.0,<1H OCEAN
-121.03,39.37,15.0,1337.0,326.0,1172.0,306.0,2.6341,80400.0,INLAND
-121.29,37.95,52.0,288.0,86.0,272.0,54.0,0.696,75000.0,INLAND
-117.88,33.88,15.0,957.0,360.0,615.0,370.0,3.0263,153100.0,<1H OCEAN
-118.38,34.19,42.0,1308.0,289.0,950.0,302.0,2.7379,219900.0,<1H OCEAN
-122.09,37.66,40.0,1340.0,313.0,766.0,271.0,3.4722,172000.0,NEAR BAY
-122.05,39.6,34.0,2051.0,342.0,958.0,322.0,2.8466,82300.0,INLAND
-117.2,32.77,30.0,156.0,45.0,77.0,40.0,3.2679,192200.0,NEAR OCEAN
-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915,179300.0,NEAR BAY
-117.24,32.85,18.0,3117.0,475.0,904.0,368.0,6.7587,295100.0,NEAR OCEAN
-118.53,34.09,37.0,5477.0,833.0,1925.0,757.0,8.1888,500001.0,<1H OCEAN
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,221300.0,NEAR BAY
-122.02,37.98,37.0,1474.0,343.0,782.0,331.0,3.4187,151100.0,NEAR BAY
-122.26,37.48,34.0,4453.0,682.0,1805.0,672.0,5.6038,322000.0,NEAR OCEAN
-122.33,40.52,23.0,2801.0,507.0,1318.0,454.0,3.5081,101600.0,INLAND
-119.06,34.23,29.0,3511.0,632.0,2591.0,596.0,3.0219,240000.0,<1H OCEAN
-121.92,37.96,14.0,5332.0,884.0,2093.0,839.0,5.2798,204200.0,INLAND
-118.88,34.2,23.0,4862.0,597.0,1938.0,594.0,7.3409,333700.0,<1H OCEAN
-122.4,40.58,40.0,3895.0,929.0,1782.0,910.0,1.3329,45100.0,INLAND
-122.3,38.32,20.0,2063.0,486.0,1045.0,460.0,2.5035,139800.0,NEAR BAY
-120.1,39.37,10.0,2325.0,410.0,1016.0,373.0,4.5208,180400.0,INLAND
-119.0,36.07,20.0,1042.0,183.0,509.0,175.0,2.9815,91700.0,INLAND
-117.17,32.77,6.0,3856.0,875.0,1547.0,816.0,4.5481,291000.0,NEAR OCEAN
-122.04,38.25,32.0,1203.0,287.0,571.0,255.0,3.0938,204500.0,INLAND
-121.84,39.73,52.0,502.0,100.0,311.0,100.0,1.5481,94800.0,INLAND
-121.23,37.95,36.0,811.0,168.0,514.0,152.0,2.625,76900.0,INLAND
-116.27,34.13,37.0,452.0,109.0,184.0,59.0,3.7292,91700.0,INLAND
-118.01,34.1,27.0,2424.0,542.0,1713.0,557.0,3.8085,414800.0,INLAND
-120.4,37.92,22.0,1022.0,194.0,517.0,198.0,3.625,149500.0,INLAND
-118.35,34.1,18.0,7432.0,2793.0,3596.0,2270.0,2.8036,250000.0,<1H OCEAN
-117.32,33.25,7.0,2499.0,420.0,1314.0,398.0,4.85,196700.0,<1H OCEAN
-116.9,32.77,8.0,3600.0,492.0,1421.0,482.0,6.2609,303400.0,<1H OCEAN
-117.08,32.71,27.0,2204.0,598.0,1656.0,521.0,1.4821,94200.0,NEAR OCEAN
-118.36,33.97,18.0,1284.0,283.0,990.0,289.0,4.0179,323800.0,<1H OCEAN
-117.41,34.0,26.0,2372.0,621.0,1647.0,612.0,1.4719,155000.0,INLAND
-117.33,34.06,42.0,530.0,123.0,390.0,124.0,1.0469,100000.0,INLAND
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,3.3125,130600.0,NEAR BAY
-122.07,37.39,19.0,1465.0,342.0,646.0,345.0,4.712,266700.0,NEAR BAY
-121.51,38.55,46.0,1485.0,278.0,531.0,291.0,2.7885,125000.0,INLAND
-117.15,34.05,9.0,1442.0,219.0,633.0,230.0,5.0227,122400.0,INLAND
-121.45,38.51,29.0,4221.0,901.0,2294.0,850.0,2.2245,75700.0,INLAND
-122.05,36.87,18.0,2232.0,440.0,1091.0,458.0,3.8269,266300.0,NEAR OCEAN
-121.83,37.23,22.0,5507.0,841.0,2785.0,848.0,6.0889,282900.0,<1H OCEAN
-118.36,33.95,42.0,2532.0,627.0,2038.0,591.0,2.875,142200.0,<1H OCEAN
-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3.1793,163800.0,<1H OCEAN
-117.58,34.09,27.0,754.0,200.0,746.0,185.0,1.9531,98400.0,INLAND
-121.9,38.04,36.0,1489.0,331.0,838.0,259.0,1.2024,58300.0,INLAND
-117.46,34.14,10.0,714.0,131.0,381.0,119.0,0.8926,178100.0,INLAND
-118.43,33.98,19.0,8324.0,1590.0,2927.0,1538.0,7.5426,500001.0,<1H OCEAN
-122.14,39.65,33.0,419.0,77.0,190.0,67.0,3.6429,68600.0,INLAND
-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,121800.0,INLAND
-121.83,37.3,17.0,1299.0,211.0,825.0,217.0,4.5,188100.0,<1H OCEAN
-118.1,33.99,31.0,965.0,217.0,599.0,206.0,2.7202,172600.0,<1H OCEAN
-122.46,37.7,37.0,1028.0,275.0,904.0,261.0,3.5035,221500.0,NEAR OCEAN
-118.28,34.24,29.0,3390.0,580.0,1543.0,576.0,5.6184,228200.0,<1H OCEAN
-121.93,37.89,13.0,2085.0,292.0,852.0,264.0,7.3445,320400.0,INLAND
-118.5,34.03,52.0,1711.0,245.0,671.0,242.0,7.7572,500001.0,<1H OCEAN
-121.29,38.12,18.0,1534.0,275.0,741.0,263.0,3.9607,105100.0,INLAND
-117.22,32.85,26.0,1647.0,261.0,694.0,259.0,4.6875,254400.0,NEAR OCEAN
